mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_jobs,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.80707368850708,0.4262074961446015,1.985369873046875,0.3135302045244411,27,-1,321,2,1,auto,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 321, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5868305698494378,0.6149179104477611,0.6146167806784867,0.6037013066038257,0.5939446784241467,0.6028022492007317,0.011142098609045357,4700
4.1201677322387695,0.9919460551066146,2.9804757118225096,0.8642492415191738,27,-1,267,5,1,auto,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 267, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6019575812028642,0.6127636815920399,0.6266254163259609,0.614333366523947,0.606461678511889,0.6124283448313402,0.008373008961500505,2749
3.2709667682647705,1.1136307191442396,2.44056921005249,0.5425732007754271,27,-1,183,10,1,auto,90,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 183, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.595227204661167,0.6115995024875622,0.6118371193235077,0.6088237246506688,0.5999468061770642,0.605486871459994,0.006704887491754723,4293
3.3253979206085207,0.4175432556160945,2.6442000389099123,0.1656494906719929,27,-1,188,2,1,auto,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 188, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6034550355305073,0.6171069651741293,0.625266747771285,0.6080714040735946,0.6053566728086338,0.61185136507163,0.008179991539316098,2912
5.230173826217651,0.30848542149603797,2.0603243350982665,0.19957141336723322,27,-1,371,10,1,auto,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 371, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.605121293800539,0.6263308457711443,0.6301803912965437,0.6223323044243089,0.6153181758357462,0.6198566022256564,0.008858354024567364,1367
2.5695238590240477,0.2280571186859529,1.819949197769165,0.2801405569897947,27,-1,113,5,1,sqrt,10,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 113, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6046148819733724,0.6442562189054727,0.6317060888295009,0.6313158971976058,0.6191788409230499,0.6262143855658003,0.013399473271602428,358
3.28772292137146,0.2581386111563237,2.286400032043457,0.5527037293961202,27,-1,207,2,1,sqrt,,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 207, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.60348498461706,0.6186492537313433,0.6251146766119543,0.6066193147244626,0.6069278099499869,0.6121592079269614,0.008285710046935369,2807
5.795198678970337,0.5512139976243634,2.6979838371276856,0.41763461205263636,27,-1,410,10,2,sqrt,20,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 410, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5962019112962509,0.6202611940298508,0.6231851179673321,0.6110087733855533,0.6097026629814862,0.6120719319320946,0.009478061130812046,2835
4.570360851287842,0.6040874992927512,2.063604545593262,0.32588026476662646,27,-1,203,10,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 203, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6076751340902284,0.6273905472636816,0.6372055802636565,0.6296618982818325,0.6131465517241379,0.6230159423247074,0.010930663217831515,861
6.413757371902466,0.8952415163252847,3.094600248336792,0.6319663814957928,27,-1,435,10,2,sqrt,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 435, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5954613520651256,0.6191467661691541,0.622726411519515,0.6153401484726786,0.6049042511187155,0.6115157858690378,0.009999929736342596,3029
5.886590003967285,0.6221620338927362,2.717907524108887,0.5537316120599584,27,-1,356,5,2,sqrt,10,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 356, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6103433254376651,0.6498532338308457,0.6328029955525418,0.6347345304081339,0.6269440422918311,0.6309356255042035,0.012773176681925522,151
6.460321521759033,0.6989642881186261,2.9602137088775633,0.9136250021668065,27,-1,420,10,2,auto,60,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 420, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.595439570911269,0.6186194029850747,0.6220184080891884,0.6145601690508591,0.6051510265859437,0.611157715524467,0.009678310749609427,3117
5.761934280395508,0.15497552597314812,2.7618007183074953,0.31113152006226874,27,-1,331,2,4,auto,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 331, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6046529989926217,0.6180174129353234,0.6218987455375842,0.6214361578545589,0.6031164999561287,0.6138243630552435,0.008240012023697384,2283
6.457455492019653,0.7757211075714207,1.7751994132995605,0.49166294572702157,27,-1,420,2,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 420, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.607484548993983,0.6288283582089551,0.6352261622225325,0.6300435903393187,0.6173197990699307,0.6237804917669441,0.010030045189394272,671
2.4981975078582765,0.278049744758296,2.1437490940093995,0.03390415923313041,27,-1,123,5,2,sqrt,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 123, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.603237223991941,0.6193457711442786,0.6253091282583116,0.6153346167037296,0.6053429630604544,0.6137139406317431,0.00835017771065128,2342
4.3081457138061525,0.5070178499703584,2.3792000293731688,0.31276413214442145,27,-1,257,2,1,sqrt,40,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 257, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5861308502817937,0.6129577114427861,0.6156463772162502,0.6039115138238906,0.5948330701061684,0.6026959045741778,0.011051898635896179,4710
