mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_random_state,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0637995719909668,0.047826145017227255,0.007599973678588867,0.0041280054822171374,best,27,0.6,0.30000000000000004,19,50,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.30000000000000004, 'max_features': 19, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5096220572021533,0.5213902448473579,0.5118278013773847,0.5180791202208006,0.5047894089488731,0.5131417265193139,0.005937871526899293,2016
0.03839893341064453,0.047802909338893806,0.006200742721557617,0.004399442684358028,best,27,0.1,0.30000000000000004,7,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.30000000000000004, 'max_features': 7, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5096220572021533,0.5274630017046336,0.526723646238582,0.5171885363401014,0.5136975600026594,0.518938960297626,0.007079570064365198,1388
0.039600038528442384,0.027860951374423893,0.01859898567199707,0.01415065354579529,random,27,0.1,0.2,7,50,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.2, 'max_features': 7, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.022200870513916015,0.012544208983920044,0.0075991153717041016,0.00440893734981942,random,27,0.6,0.5,16,5,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.5, 'max_features': 16, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.013999748229980468,0.005550558251762251,0.009400320053100587,0.010799431810711455,best,27,0.5,0.5,10,40,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.5, 'max_features': 10, 'max_depth': 40, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5221463778455152,0.5122786882070355,0.5,0.5150463210595007,0.5,0.5098942774224102,0.00869639447851124,2414
0.07740001678466797,0.022843263583528818,0.009999895095825195,0.006165065638392263,best,27,0.6,0.1,16,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 16, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5064174070951424,0.5307221447388811,0.5250738492708715,0.5124093369562892,0.5023460873612127,0.5153937650844794,0.010847921097246367,1870
0.03859977722167969,0.026142648517855725,0.022600126266479493,0.03571879513365989,best,27,0.6,0.1,10,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 10, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5064174070951424,0.5307221447388811,0.5051622130093898,0.5124093369562892,0.5023460873612127,0.511411437832183,0.010198754207726883,2291
0.0522000789642334,0.044386243960575715,0.03780045509338379,0.023198441053727092,best,27,0.1,0.2,6,30,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.2, 'max_features': 6, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5174695181269862,0.5272563794617491,0.5327975891511804,0.5285379090980409,0.5220779868359817,0.5256278765347877,0.005323262516311039,91
0.033000755310058597,0.025698249342763813,0.029999446868896485,0.03629317498532643,best,27,1.0,0.2,3,15,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.2, 'max_features': 3, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4925935534081328,0.5394075430032543,0.5272582553695018,0.5268503462490283,0.5062213283691244,0.5184662052798082,0.016765826646184603,1568
0.025200557708740235,0.03240027428462825,0.006399345397949219,0.0043174869670850845,best,27,0.9,0.30000000000000004,4,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 4, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4929599844347882,0.5418143692856036,0.5309443342498872,0.5240359585499619,0.5062213283691244,0.519195194977873,0.017491196637046513,1317
0.0459998607635498,0.036855560125271025,0.022000503540039063,0.017754482238890097,best,27,0.1,0.5,9,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.5, 'max_features': 9, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5221463778455152,0.5122786882070355,0.5,0.5150463210595007,0.5,0.5098942774224102,0.00869639447851124,2414
0.07580013275146484,0.04389760074225074,0.022800970077514648,0.01870258131112643,best,27,0.6,0.2,15,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.2, 'max_features': 15, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5061652830922887,0.5275146572653546,0.5299100188134742,0.5124093369562892,0.5028172993816901,0.5157633191018193,0.01103806123766538,1832
0.023599720001220702,0.009394487375871927,0.008199930191040039,0.0035996172755306,random,27,0.5,0.2,5,5,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.2, 'max_features': 5, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.015598821640014648,0.007761289894894725,0.005400705337524414,0.001355587603710885,random,27,0.9,0.30000000000000004,17,15,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 17, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4975103768078345,0.527860103827677,0.5401212234717245,0.5274681386707745,0.5055215743634067,0.5196962834282834,0.01573127269388673,457
0.032799482345581055,0.021330724190420165,0.004201030731201172,0.00040085484098723864,best,27,1.0,0.1,14,25,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.1, 'max_features': 14, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4925935534081328,0.5229980241748025,0.5078999565842903,0.5033145053738135,0.5062379496044146,0.5066087978290909,0.009774362368031314,3107
0.02340106964111328,0.017293813342991904,0.004599857330322266,0.0007995606464056506,random,27,0.1,0.30000000000000004,10,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.30000000000000004, 'max_features': 10, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4975103768078345,0.527860103827677,0.5401212234717245,0.5274681386707745,0.5055215743634067,0.5196962834282834,0.01573127269388673,457
0.012400197982788085,0.00512258253744047,0.005999946594238281,0.0035767431040259496,random,27,0.7000000000000001,0.5,16,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 16, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.016201591491699217,0.0076002235151877125,0.004799652099609375,0.0011654115579677292,random,27,0.30000000000000004,0.30000000000000004,16,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 16, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4975103768078345,0.527860103827677,0.5401212234717245,0.5274681386707745,0.5055215743634067,0.5196962834282834,0.01573127269388673,457
0.008199453353881836,0.00040042532026001175,0.003999948501586914,8.395584517316346e-07,random,27,0.7000000000000001,0.1,3,50,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.1, 'max_features': 3, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.007599782943725586,0.0004893573808504223,0.00399932861328125,0.0006321085742584218,random,27,0.30000000000000004,0.4,3,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.4, 'max_features': 3, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.009799337387084961,0.000749373687432063,0.0039997100830078125,1.4384368065832478e-06,random,27,0.1,0.4,19,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 19, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4975103768078345,0.527860103827677,0.5401212234717245,0.5274681386707745,0.5055215743634067,0.5196962834282834,0.01573127269388673,457
0.1230003833770752,0.09710203091864789,0.030800580978393555,0.053101396048791896,best,27,0.8,0.30000000000000004,12,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.30000000000000004, 'max_features': 12, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4929599844347882,0.5229980241748025,0.5196817883867233,0.5071567641584116,0.5062379496044146,0.509806902151828,0.010724722547568984,2685
0.01699991226196289,0.0015484040124242077,0.0044005393981933595,0.0008009441482127786,best,27,0.5,0.4,19,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.4, 'max_features': 19, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5013943835527597,0.5213902448473579,0.5118278013773847,0.5259713515479578,0.5032494514992354,0.5127666465649391,0.009690381615273245,2044
0.007799386978149414,0.0004012616560294292,0.004999542236328125,0.0015478810658716405,random,27,0.4,0.2,10,50,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 10, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4975103768078345,0.527860103827677,0.5401212234717245,0.5274681386707745,0.5055215743634067,0.5196962834282834,0.01573127269388673,457
0.12239990234375,0.1234296310396743,0.003999757766723633,3.504023183989303e-07,best,27,0.9,0.1,19,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.1, 'max_features': 19, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4925935534081328,0.5213902448473579,0.5118278013773847,0.5033145053738135,0.5062379496044146,0.5070728109222207,0.00950862346087799,3085
0.05760025978088379,0.10070263700846017,0.003799581527709961,0.0004000189335897701,random,27,0.8,0.5,5,45,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 5, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3448
0.10939970016479492,0.11564569949196188,0.004000425338745117,6.572746635480032e-07,best,27,0.4,0.30000000000000004,7,35,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.30000000000000004, 'max_features': 7, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5096220572021533,0.5274630017046336,0.526723646238582,0.5171885363401014,0.5136975600026594,0.518938960297626,0.007079570064365198,1388
0.11539998054504394,0.10717802946506377,0.0038006782531738283,0.00040104449783899895,best,27,0.8,0.1,13,10,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.1, 'max_features': 13, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4925935534081328,0.5229980241748025,0.5250738492708715,0.5033145053738135,0.5062379496044146,0.5100435763664071,0.012312540877677315,2337
