mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_class_weight,param_l1_ratio,param_loss,param_max_iter,param_n_iter_no_change,param_penalty,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.383836603164673,0.2928495060387451,0.0048007011413574215,0.00039847012318641105,0.0001,balanced,0.049,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.5328988842747786,0.5158643549507175,0.5181364056364056,0.5072138387927861,0.4947904097371596,0.5137807786783695,0.012590262506078632,515
4.23079481124878,1.595187103179999,0.004600381851196289,0.0004894739258767812,0.0001,balanced,0.049,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.5444889177965677,0.5365460816181233,0.5560550935550935,0.4965932094221568,0.5036514348670059,0.5274669474517895,0.023280148577064667,2
7.179957866668701,1.8572970718823252,0.04860010147094727,0.08820139093076025,0.0001,balanced,0.049,log,2500,100,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.5432431080202131,0.5468781913993429,0.5447072072072072,0.4931496135443504,0.4964482451078118,0.5248852730557851,0.024614728430313516,34
5.925144672393799,3.7726842837561767,0.004400205612182617,0.0004883636511251108,0.0001,balanced,0.049,log,2500,150,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.5443538299894932,0.5331351140004318,0.5443664818664818,0.5054701877070298,0.497762446881066,0.5250176120889006,0.019693185380349323,22
1.5108460903167724,1.3485981232517246,0.004200601577758789,0.00039987612418817175,0.0001,balanced,0.1,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.526172011807675,0.5334181455307279,0.517925617925618,0.5077475156422524,0.5059676827029013,0.5182461947218349,0.010527046662032963,439
1.3648465633392335,1.339169797931839,0.0044002532958984375,0.0004901739407733877,0.0001,balanced,0.1,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.5429153950067545,0.5258725832900518,0.5550502425502425,0.4978238866396761,0.5029300666281937,0.5249184348229837,0.02213743295503415,30
3.3827439308166505,3.032426361002057,0.004400205612182617,0.0004906039018666041,0.0001,balanced,0.1,log,2500,100,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.5442687747035573,0.5343343506906553,0.5446436821436821,0.4930852042694148,0.5036173338229893,0.5239898691260598,0.021517252645282654,87
3.649647045135498,2.0887405079413255,0.0048005104064941405,0.0007486981680562325,0.0001,balanced,0.1,log,2500,150,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.5391529494171211,0.5337245198676464,0.543959343959344,0.5066042510121457,0.5002780546665967,0.5247438237845709,0.01780522382964294,40
2.052598762512207,1.048124494084191,0.004000377655029297,5.7220458984375e-07,0.0001,balanced,0.15,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.15, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.5271526492219943,0.5332547458843714,0.517925617925618,0.5084284136915715,0.5053145165521221,0.5184151886551355,0.010659818376876047,432
0.6929994106292725,0.13827458797659323,0.0039999961853027345,9.464947338714222e-07,0.0001,balanced,0.15,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.15, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.543921048681643,0.5323006086636827,0.5534072534072534,0.49786069193963933,0.5036960285399507,0.5262371262464338,0.021913584149722887,4
