mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07019982337951661,0.03497136394883725,1.1945489406585694,0.36708245429329067,ball_tree,10,manhattan,-1,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'uniform'}",0.532976360334652,0.5308577405857741,0.5152959504209622,0.510566657395323,0.5214530283890699,0.5222299474251563,0.00865610139966709,1511
0.06519579887390137,0.027789835570930215,1.4398005485534668,0.27495368207512255,ball_tree,10,manhattan,-1,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6, 'weights': 'uniform'}",0.5500632336727415,0.5263435288496306,0.51795878061446,0.520215095173909,0.4967746492919354,0.5222710575205353,0.017099003619196026,1510
0.13099913597106932,0.061446074987900494,1.6041985988616942,0.20344328269147557,ball_tree,10,manhattan,-1,11,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'uniform'}",0.5275131331474155,0.5148194961000052,0.5141271314133942,0.5295203149404137,0.5084784921215344,0.5188917135445525,0.0081855411770483,1560
0.099399995803833,0.04982764600041489,1.3553473949432373,0.1909986699666947,ball_tree,10,manhattan,-1,16,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 16, 'weights': 'uniform'}",0.5126994292755691,0.5310215855674363,0.5009994126109867,0.5406432529579153,0.5291777474901935,0.5229082855804201,0.014169547057278157,1499
0.18179864883422853,0.08415639151683958,1.727400016784668,0.0724782856608168,ball_tree,10,manhattan,-1,21,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'uniform'}",0.5073424022310137,0.5272910855416085,0.4973482365560275,0.52168157213462,0.5296938368459544,0.5166714266618448,0.012392564319629047,1617
0.09119863510131836,0.051530403584273785,1.7209998607635497,0.13187812623811287,ball_tree,10,manhattan,-1,26,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 26, 'weights': 'uniform'}",0.5069443543679875,0.5349304587013793,0.5022414424231073,0.5254177453518475,0.5273676949670899,0.5193803391622823,0.012573383340776952,1548
0.17480025291442872,0.09604093945902488,1.6938002109527588,0.1528034016256538,ball_tree,10,manhattan,-1,31,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 31, 'weights': 'uniform'}",0.5071486477722291,0.5319013443359678,0.5047791332181256,0.5243292539421041,0.5338159031979256,0.5203948564932703,0.012225515116307834,1537
0.10380034446716309,0.05057817854760255,1.5649989604949952,0.2764641684700401,ball_tree,10,manhattan,-1,36,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 36, 'weights': 'uniform'}",0.5075239963681172,0.5312039942662328,0.5004562905958168,0.5177867163040145,0.5363830529884982,0.5186708101045359,0.013620617111331822,1564
0.1171994686126709,0.030104080779503335,1.8808000564575196,0.1761043504314223,ball_tree,10,manhattan,-1,41,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 41, 'weights': 'uniform'}",0.5074234710422206,0.528533240353324,0.5006614511062493,0.51632558819544,0.5365758593178644,0.5179039220030197,0.013200435176595103,1596
0.06740036010742187,0.037129748255629695,1.8958000183105468,0.17876636734489573,ball_tree,10,manhattan,-1,46,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 46, 'weights': 'uniform'}",0.5110204941954731,0.5316027106255488,0.5041568413794277,0.506048660290835,0.5401377900405558,0.518593299306368,0.01453641308315831,1569
0.09219813346862793,0.05852008535136032,1.6805995941162108,0.14804617367789955,ball_tree,10,manhattan,-1,51,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 51, 'weights': 'uniform'}",0.5200718269667294,0.530157162043494,0.5027437025938759,0.5023641926442586,0.5357082308357157,0.5182090230168146,0.013730878517888102,1577
0.1283998966217041,0.04213426176654505,1.7005995750427245,0.1926392019854413,ball_tree,10,manhattan,-1,56,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 56, 'weights': 'uniform'}",0.5138416888254751,0.529927940492794,0.49872817509300327,0.5078128900204684,0.5352420051858254,0.5171105399235133,0.013624087550324524,1606
0.15719923973083497,0.05038823879493928,1.7182007789611817,0.1658265974660672,ball_tree,10,manhattan,-1,61,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 61, 'weights': 'uniform'}",0.5127229392308191,0.5285251691719614,0.49842000868314196,0.5082301004871022,0.536130410212087,0.5168057255570223,0.013704261163252764,1613
0.07119979858398437,0.033535331359807415,1.763833475112915,0.15937793508826867,ball_tree,10,manhattan,-1,66,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 66, 'weights': 'uniform'}",0.5169109540177704,0.5343872681956713,0.5011952089487439,0.5053105186960212,0.5313459876338009,0.5178299874984016,0.013350081518678024,1600
0.11400208473205567,0.08477387936876594,1.724900722503662,0.17040743202490108,ball_tree,10,manhattan,-1,71,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 71, 'weights': 'uniform'}",0.522014235683248,0.5357198202386486,0.5044130791953622,0.5087774663557201,0.53401203377435,0.5209873270494658,0.012739939342639233,1526
0.07959723472595215,0.031227753307901188,1.8707621574401856,0.14487091971312993,ball_tree,10,manhattan,-1,76,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 76, 'weights': 'uniform'}",0.5255982878267073,0.5414519732424196,0.5032553269373197,0.5149429099181982,0.5305365334751679,0.5231570062799624,0.01310474198960341,1490
0.142832612991333,0.0621334062252761,1.7758001804351806,0.10767656315278133,ball_tree,10,manhattan,-1,81,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 81, 'weights': 'uniform'}",0.5248394837538103,0.5423341533653597,0.5106870748878427,0.5147717466498356,0.5294603084901269,0.5244185534293951,0.011208742850786007,1466
0.13780031204223633,0.0440753679746493,1.857398557662964,0.19815256435909165,ball_tree,10,manhattan,-1,86,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 86, 'weights': 'uniform'}",0.5304291782865296,0.5402606668732889,0.5159378218934357,0.5193771083392171,0.5291469982049066,0.5270303547194756,0.008633536999694044,1343
0.07960000038146972,0.03185322436869069,1.960800790786743,0.21718673655018117,ball_tree,10,manhattan,-1,91,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 91, 'weights': 'uniform'}",0.5309553148712627,0.5430694379874993,0.5120440286373427,0.5222396357075104,0.5270236353965827,0.5270664105200396,0.010199921640962397,1339
0.1473997116088867,0.03166450891787344,1.7471996784210204,0.28258573688522404,ball_tree,10,manhattan,-1,96,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 96, 'weights': 'uniform'}",0.535971852908749,0.5411258975153675,0.5159803863146872,0.5232969254797919,0.5261003257762117,0.5284950775989615,0.008997920876302587,1269
0.16459922790527343,0.043920374820651246,1.7845994472503661,0.1320948909102634,ball_tree,10,manhattan,-1,101,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 101, 'weights': 'uniform'}",0.532018126986186,0.5391210160648794,0.5143050506942256,0.5211440124949186,0.527128349178911,0.526743311083824,0.008570204010917046,1372
0.12320070266723633,0.03404991012233867,1.8679983139038085,0.08620324331918197,ball_tree,10,manhattan,-1,106,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 106, 'weights': 'uniform'}",0.5288264478889682,0.5389789632728963,0.5139441044020123,0.5222654884928362,0.5260712386144537,0.5260172485342333,0.008194352659673422,1394
0.1447988510131836,0.05130334208172806,1.8300009727478028,0.08782452428669005,ball_tree,10,manhattan,-1,111,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 111, 'weights': 'uniform'}",0.5308337116544523,0.5387021217521567,0.5185538312235568,0.5183314077465643,0.5281696695698425,0.5269181483893145,0.007738913175375833,1354
0.11880226135253906,0.034523373530910784,1.7773972511291505,0.0753742438128396,ball_tree,10,manhattan,-1,116,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 116, 'weights': 'uniform'}",0.5310898890978665,0.5369603608140916,0.5220492214967354,0.5181887716895954,0.5264634997673027,0.5269503485731184,0.006608470907629508,1346
0.17319931983947753,0.07398216561667215,1.9154039859771728,0.1635962554102856,ball_tree,10,manhattan,-1,121,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 121, 'weights': 'uniform'}",0.5344380310007133,0.5414640800144637,0.5216533723790957,0.518263655619504,0.5253440595705072,0.5282326397168567,0.008539194238706414,1289
0.06719942092895508,0.025561174219303606,1.8165201663970947,0.18361213658949144,ball_tree,10,manhattan,-1,126,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 126, 'weights': 'uniform'}",0.5313898436993321,0.54141726716256,0.5209357362367943,0.5175905917256823,0.5227702612858187,0.5268207400220375,0.008604308201075455,1363
0.15700144767761232,0.08088625696583232,1.7881218910217285,0.10907932185993019,ball_tree,10,manhattan,-1,131,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 131, 'weights': 'uniform'}",0.5302265062585122,0.5410839273722816,0.5169670295992985,0.5174114051791152,0.5215128648361146,0.5254403466490645,0.009157675010565696,1430
0.10299925804138184,0.03525298443014932,1.9922826290130615,0.11366127454879103,ball_tree,10,manhattan,-1,136,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 136, 'weights': 'uniform'}",0.5290964070302873,0.5412526150627616,0.5170138504626753,0.5186050906808732,0.5213034372714579,0.5254542801016111,0.008924508059505624,1425
0.0830103874206543,0.03947914950144591,1.851910448074341,0.08711940851206446,ball_tree,10,manhattan,-1,141,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 141, 'weights': 'uniform'}",0.5344501913223945,0.5360063471770237,0.5153870382824406,0.5154501593957936,0.5191177448307959,0.5240822962016896,0.009213515152519263,1474
0.14499931335449218,0.10155217481477827,1.6382771492004395,0.155437380988991,ball_tree,10,manhattan,-1,146,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 146, 'weights': 'uniform'}",0.5358648420779557,0.5378272056924428,0.5178089538516545,0.5140344965303779,0.5208729472774416,0.5252816890859745,0.009707432521259919,1437
0.08219890594482422,0.03832818694463162,1.7509997367858887,0.08794717666174269,ball_tree,10,manhattan,-1,151,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 151, 'weights': 'uniform'}",0.534176989428627,0.5356132806446614,0.5160774331951409,0.519892381095017,0.5228766371916761,0.5257273443110244,0.0078028501352142435,1398
0.20319838523864747,0.058142175412932554,1.6739991664886475,0.18819008222383662,ball_tree,10,manhattan,-1,156,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 156, 'weights': 'uniform'}",0.5326342499513587,0.5319441215971898,0.5188739156713686,0.5189714870522121,0.5206626886510205,0.5246172925846299,0.00630007015117479,1457
0.05339922904968262,0.014921616869086836,1.9581991195678712,0.1653693257064886,ball_tree,10,manhattan,-1,161,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 161, 'weights': 'uniform'}",0.532266197548479,0.5328376013740379,0.5180481658990883,0.5179792749809224,0.519845754936507,0.524195398947807,0.006858185287385215,1468
0.17219934463500977,0.05048383467185271,1.751096534729004,0.12071919381430739,ball_tree,10,manhattan,-1,166,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 166, 'weights': 'uniform'}",0.5309917958363058,0.5325526886719354,0.5182269364683448,0.5217306032792028,0.5201224985040888,0.5247249045519756,0.0058808111915950355,1447
0.11780061721801757,0.07994113197375362,1.677626657485962,0.16650817576463237,ball_tree,10,manhattan,-1,171,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 171, 'weights': 'uniform'}",0.5298714248654257,0.5339239823854537,0.5192425235594071,0.5214524629681137,0.5217272787713583,0.5252435345099518,0.0056482909759444505,1438
0.12059822082519531,0.014799064180005967,1.8718964099884032,0.0823982768473142,ball_tree,10,manhattan,-1,176,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 176, 'weights': 'uniform'}",0.5301770542836759,0.5404559894622656,0.5232342149843788,0.520362188607658,0.5214713117478891,0.5271401518171734,0.007481539738903371,1335
0.17820024490356445,0.09273581401757323,1.610999059677124,0.17236367934735863,ball_tree,10,manhattan,-1,181,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 181, 'weights': 'uniform'}",0.5326707309164018,0.539783660054755,0.5241723348287634,0.5196276129142687,0.5211247589920883,0.5274758195412554,0.007632999029295102,1315
0.07319927215576172,0.043970365110731824,1.840475082397461,0.1418129415650369,ball_tree,10,manhattan,-1,186,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 186, 'weights': 'uniform'}",0.5343383163629287,0.5411848171393151,0.5272591066579267,0.520327421068772,0.5192033441925403,0.5284626010842965,0.008363518425793685,1270
