mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_jobs,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.248599720001221,0.6076588059339114,1.4168034076690674,0.454944433329248,27,-1,321,2,1,auto,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 321, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5351728623605343,0.5376927969934464,0.5598954723954723,0.5458617040853883,0.5308666911494675,0.5418979053968618,0.010239345156888556,536
5.1066004753112795,0.5540293910736233,2.2690008640289308,0.4451548272285902,27,-1,267,5,1,auto,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 267, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.529506679341572,0.5547680600376987,0.5624740124740124,0.536336032388664,0.5343922144693353,0.5434953997422565,0.012783344107265119,68
3.3096209526062013,0.963235079031802,2.430403804779053,0.6949319680411564,27,-1,183,10,1,auto,90,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 183, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5268149297043079,0.5360062792149813,0.5563929313929313,0.5334652189915348,0.5280756518545722,0.5361510022316655,0.010670928792594696,2178
3.127301549911499,0.42451265652743386,2.012001466751099,0.41370345339537345,27,-1,188,2,1,auto,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 188, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.525891829689298,0.5387315518881413,0.5568462693462694,0.5398118329039382,0.5255416819684171,0.5373646331592127,0.0114786653949502,1768
4.606162643432617,0.35110690422754076,2.6639387607574463,0.27200641946419274,27,-1,371,10,1,auto,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 371, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.5302371541501976,0.5376636184851685,0.556011781011781,0.5236566065513434,0.5257515345469808,0.5346641389490943,0.011703992312452097,2771
3.77400279045105,0.36008323725915997,2.2311893463134767,0.2688557968100633,27,-1,113,5,1,sqrt,10,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 113, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.523827988192325,0.5421629444616274,0.5485158235158234,0.5068181818181818,0.520814752636273,0.5284279381248462,0.015088242037102921,4404
4.5976180076599125,0.36432989416489103,2.1448267459869386,0.4331543490695065,27,-1,207,2,1,sqrt,,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 207, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.5264797118126782,0.5404297410699176,0.5569964194964194,0.5420431542142068,0.5258433450501023,0.5383584743286649,0.011514976957153726,1369
5.775407361984253,0.40863237312460365,2.2840006828308104,0.963561550344001,27,-1,410,10,2,sqrt,20,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 410, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5329989493170562,0.543260056372878,0.555070455070455,0.5276637835848362,0.5303053355018099,0.5378597159694071,0.010099762083992502,1520
4.929525661468506,0.5206576796974649,2.0540009498596192,0.4588663494798893,27,-1,203,10,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 203, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.5153724921198779,0.5367940989384858,0.5561041811041811,0.52667004048583,0.5158307538953885,0.5301543133087526,0.015187423355142412,4244
5.250923347473145,0.876110868157077,3.8764002323150635,0.8150658401874906,27,-1,435,10,2,sqrt,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 435, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5296467704007606,0.5413984675447453,0.5592400092400092,0.5254094589620906,0.5323409055138766,0.5376071223322965,0.012018646584596988,1653
