mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17059988975524903,0.03632391257053401,1.322798776626587,0.3052073455308562,ball_tree,10,manhattan,-1,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 1, 'weights': 'uniform'}",0.531790626131017,0.536867434380141,0.5326785714285714,0.5184484344460201,0.5263802634885307,0.5292330659748561,0.00634260139012888,1601
0.13920040130615235,0.03799466245893988,1.437602949142456,0.3089557751888407,ball_tree,10,manhattan,-1,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6, 'weights': 'uniform'}",0.548389431777054,0.5046201946292795,0.51565625,0.528532556624382,0.5359380048102811,0.5266272875681993,0.01528781365173272,1618
0.16180005073547363,0.06591638954786067,1.5036254405975342,0.19577168360745809,ball_tree,10,manhattan,-1,11,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'uniform'}",0.5347448425624322,0.5118840081518403,0.5211517857142858,0.5193155252366534,0.5491079441433032,0.527240821161703,0.01319242038956028,1612
0.33319888114929197,0.11991662880964984,1.492054319381714,0.17192055323637784,ball_tree,10,manhattan,-1,16,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 16, 'weights': 'uniform'}",0.5426257690915671,0.5129316342148125,0.5324910714285714,0.5206616717127199,0.5446476648598197,0.5306715622614983,0.012299984343762782,1598
0.23560848236083984,0.035038984451818585,1.5976459503173828,0.08584054705697536,ball_tree,10,manhattan,-1,21,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'uniform'}",0.5365001809627217,0.5033802309688086,0.5474285714285714,0.5116554248265819,0.5489329432458628,0.5295794702865093,0.018701417646304414,1600
0.21339936256408693,0.017201926666498907,1.6217997074127197,0.04430238924673193,ball_tree,10,manhattan,-1,26,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 26, 'weights': 'uniform'}",0.5300443358668115,0.5208461217374223,0.5469196428571428,0.511511708120952,0.559320817029831,0.533728525122432,0.01733255617205444,1588
0.14679832458496095,0.027037542764748873,1.6034029483795167,0.2988453104990984,ball_tree,10,manhattan,-1,31,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 31, 'weights': 'uniform'}",0.5434174809989143,0.5188695460014241,0.5448839285714285,0.5180939332387997,0.5485874286534802,0.5347704634928094,0.013408262022195624,1581
0.3151968479156494,0.07348428621158377,1.4728023052215575,0.07575436300519782,ball_tree,10,manhattan,-1,36,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 36, 'weights': 'uniform'}",0.5450099529496923,0.5282859037002481,0.5404151785714286,0.5313398229410188,0.5618740352514627,0.54138497868277,0.011885901808787305,1558
0.32599754333496095,0.16630085411742457,1.443200159072876,0.150071107848076,ball_tree,10,manhattan,-1,41,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 41, 'weights': 'uniform'}",0.533170466883822,0.5242427218634649,0.5375491071428572,0.5321158931514199,0.5491034569408049,0.5352363291964738,0.008154881778485423,1578
0.21139788627624512,0.0663835450447772,1.6383996963500977,0.15794696231615257,ball_tree,10,manhattan,-1,46,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 46, 'weights': 'uniform'}",0.5324828085414404,0.5263993583290365,0.5460223214285715,0.518390947763768,0.557108626198083,0.53608081245218,0.01386080842111754,1573
