mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_random_state,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1052016258239746,0.1100807194317825,0.012398672103881837,0.013806929612090372,best,27,0.2,0.2,104,15,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.2, 'max_features': 104, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5629750271444083,0.5533634525826439,0.5829285714285715,0.5908768635266164,0.5919203431812471,0.5764128515726974,0.015517696106064115,183
0.023799800872802736,0.011232367130706078,0.011200523376464844,0.008206872410011671,random,27,0.4,0.30000000000000004,78,10,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.30000000000000004, 'max_features': 78, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5183928571428571,0.5463582186793393,0.5435438130451951,0.5266615244571018,0.017955831205298242,2336
0.015999746322631837,0.006692595639645723,0.0077988624572753905,0.005636018703636796,best,27,0.30000000000000004,0.30000000000000004,72,5,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 72, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5498214285714286,0.5463582186793393,0.5435438130451951,0.532947238742816,0.0194037040298434,1593
0.0547999382019043,0.08760279946199476,0.010199499130249024,0.01045744095149785,random,27,0.7000000000000001,0.4,46,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 46, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.47062975027144405,0.5161645427685155,0.5183928571428571,0.5288104089219331,0.5262411602110779,0.5120477438631655,0.021237225319804397,3274
0.0235992431640625,0.013214628829297465,0.00720067024230957,0.004400515663227307,random,27,0.1,0.5,98,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.5, 'max_features': 98, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3604
0.019199323654174805,0.009764307265904852,0.0089996337890625,0.006033934201489612,best,27,0.4,0.5,59,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.5, 'max_features': 59, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3604
0.09779915809631348,0.07147246890947377,0.010201597213745117,0.008132611631694736,random,27,0.2,0.5,52,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.5, 'max_features': 52, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3604
0.09839830398559571,0.1054790261126461,0.00500020980834961,1.4820356624527028e-06,best,27,0.7000000000000001,0.1,65,50,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.1, 'max_features': 65, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5629750271444083,0.5724744436532685,0.5829285714285715,0.5826658490782968,0.5919203431812471,0.5785928468971584,0.009943451747421386,67
0.02379927635192871,0.012351805055542557,0.04119982719421387,0.07290435461164103,best,27,0.1,0.4,78,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 78, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5498214285714286,0.5463582186793393,0.5435438130451951,0.532947238742816,0.0194037040298434,1593
0.03239951133728027,0.0288626193376717,0.04239983558654785,0.05790229300093127,best,27,1.0,0.4,104,50,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.4, 'max_features': 104, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5498214285714286,0.5463582186793393,0.5435438130451951,0.532947238742816,0.0194037040298434,1593
0.08740015029907226,0.09343848071287039,0.005799055099487305,0.001720140886694746,best,27,0.30000000000000004,0.1,7,20,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.1, 'max_features': 7, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5610115816141874,0.5358402697637112,0.5608080357142857,0.5835616832100563,0.5350854363355709,0.5552614013275623,0.01816031715337464,1123
0.08959946632385254,0.09508073430554291,0.04900007247924805,0.08650663892937001,random,27,0.8,0.30000000000000004,85,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.30000000000000004, 'max_features': 85, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5183928571428571,0.5463582186793393,0.5435438130451951,0.5266615244571018,0.017955831205298242,2336
0.10059909820556641,0.10233887942970363,0.04280133247375488,0.07410892057154315,best,27,0.6,0.1,59,30,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 59, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5813246471226927,0.5533634525826439,0.5829285714285715,0.5826658490782968,0.5919203431812471,0.5784405726786904,0.01309105911638696,92
0.048999881744384764,0.0656634497460461,0.004599571228027344,0.000801146567448573,best,27,1.0,0.30000000000000004,111,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 111, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5498214285714286,0.5463582186793393,0.5435438130451951,0.532947238742816,0.0194037040298434,1593
0.013398456573486327,0.004840218658762014,0.038000869750976565,0.06650165336937158,random,27,0.4,0.2,39,5,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 39, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.46704668838219326,0.515763498416284,0.5119866071428572,0.5406047598972905,0.507085292745091,0.5084973693167432,0.023731872462038332,3345
0.054998779296875,0.06907684632921532,0.004599952697753906,0.0007998469192278828,random,27,0.30000000000000004,0.30000000000000004,1,10,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 1, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3604
0.028799057006835938,0.01589267027525659,0.05740122795104981,0.09399249300167255,best,27,0.1,0.4,85,35,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 85, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5498214285714286,0.5463582186793393,0.5435438130451951,0.532947238742816,0.0194037040298434,1593
0.018999099731445312,0.011883039038305556,0.07019996643066406,0.0819933168782089,best,27,0.2,0.30000000000000004,33,15,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.30000000000000004, 'max_features': 33, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5149927614911328,0.5161645427685155,0.5067857142857143,0.5288104089219331,0.5025577054241304,0.5138622265782853,0.00903212211121564,2916
0.09499869346618653,0.10406173208303597,0.04700093269348145,0.07570693504172578,random,27,0.5,0.4,78,40,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.4, 'max_features': 78, 'max_depth': 40, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5183928571428571,0.5463582186793393,0.5435438130451951,0.5266615244571018,0.017955831205298242,2336
0.05539937019348144,0.0689591412825576,0.08460030555725098,0.11148774322939559,best,27,0.8,0.5,1,40,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 1, 'max_depth': 40, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3604
0.12319912910461425,0.13838834239191852,0.008001041412353516,0.0050589478377412195,best,27,0.5,0.2,26,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.2, 'max_features': 26, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5186120159247195,0.5724744436532685,0.5829285714285715,0.5826658490782968,0.5919203431812471,0.5697202446532206,0.026285089311949218,545
0.07739872932434082,0.09858879931757394,0.022600603103637696,0.021453016497893763,random,27,0.6,0.4,72,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.4, 'max_features': 72, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4971769815418024,0.5278357518763146,0.5183928571428571,0.5463582186793393,0.5435438130451951,0.5266615244571018,0.017955831205298242,2336
