mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_random_state,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.011200523376464844,0.0019393601898414347,0.016200160980224608,0.023404537608914488,best,27,0.6,0.30000000000000004,17,50,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.30000000000000004, 'max_features': 17, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5745868387377822,0.5933208955223881,0.6042983785724257,0.6005924524544459,0.5789133105203124,0.5903423751614708,0.011726603479515341,269
0.009400081634521485,0.0010180758018890558,0.004601097106933594,0.0004905502816284101,best,27,0.1,0.30000000000000004,6,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.30000000000000004, 'max_features': 6, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5645865664733589,0.5504104477611941,0.5799046688338885,0.5550023786606482,0.5682690620338686,0.5636346247525916,0.01035850439062369,1072
0.01979937553405762,0.024161735839980724,0.004198598861694336,0.00040017052182622387,random,27,0.1,0.2,6,50,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.2, 'max_features': 6, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5017506602412263,0.5103457711442787,0.4911100696037175,0.5055345348335492,0.4953277178204791,0.5008137507286502,0.006903347009207814,3557
0.007198524475097656,0.000748023895869847,0.0042018890380859375,0.0003993600730461762,random,27,0.6,0.5,15,5,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.5, 'max_features': 15, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,3667
0.008598089218139648,0.0024157094375599967,0.004799365997314453,0.0009789868781808488,best,27,0.5,0.5,9,40,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.5, 'max_features': 9, 'max_depth': 40, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5549974073113819,0.5,0.5,0.5109994814622765,0.021998962924552765,2284
0.032798480987548825,0.042660291150083,0.02360215187072754,0.03920523932377505,best,27,0.6,0.1,15,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 15, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5895695499469085,0.6160771144278607,0.6275253784328194,0.6005924524544459,0.5789133105203124,0.6025355611564693,0.01753720887563954,153
0.009598731994628906,0.0004901773037703873,0.00400075912475586,1.5421830776973941e-06,best,27,0.6,0.1,9,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 9, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5708622614282992,0.5504104477611941,0.559788895315211,0.5572344474315997,0.5451955558480301,0.5566983215568667,0.008744223757585039,1296
0.007799577713012695,0.0003988523614061777,0.004601383209228515,0.0004897145612018194,best,27,0.1,0.2,5,30,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.2, 'max_features': 5, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5525116393040921,0.5682935323383085,0.5464889012983387,0.5287043490767478,0.5414171492498026,0.547483114253458,0.013029090355345994,1353
0.006998252868652344,2.686417774391799e-06,0.004402589797973633,0.0008011107412689763,best,27,1.0,0.2,2,15,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.2, 'max_features': 2, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5133545699583435,0.5049800995024876,0.5007678347061287,0.5159066016130639,0.47954505571641665,0.5029108322992881,0.012905777753481085,3327
0.0065993785858154295,0.0004925730244579635,0.004200363159179687,0.0004014338967209545,best,27,0.9,0.30000000000000004,3,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 3, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5425630972800783,0.5504104477611941,0.5394886420294769,0.5236732052175644,0.516692989383171,0.534565676334297,0.012468600406399728,1649
